"HSCODE	DESC",,,,,,,,,
"2101111000	INSTANT COFFEE COFFEE TEA ESPRESSO DECAFFEINATO 6 COFFEE TEA ESPRESSO DECAFFEINATO 09",,,,,,,,,
"2101111000	INSTANT COFFEE GOODS CAPSULES NESPRESSO GOODS CAPSULES NESPRESSO",,,,,,,,,
"2101111000	OTHER ()NESPRESSO CAPSCULE VERSILO ()SELECTION GOURMET - 250 KAPSELN",,,,,,,,,
"2101111000	INSTANT COFFEE WACKERS KAFFEEBEEN 500G JUBILAUMSMISCHUNG WACKERS KAFFEEBEEN 500G ESPRESSO GUATEMALA",,,,,,,,,
"2101111000	EXTRACTS ESSENCES AND CONCENTRATES OF COFFEE HARNEY AND SONS HISTORIC ROYAL PALACE COLLECTION P EXCHANGE HARNEY AND SONS HISTORIC ROYAL PALACE COLLECTION PEPPERMINT HERBAL (30 SACHETS)",,,,,,,,,
"2101111000	INSTANT COFFEE DALLMYR CAPSA KAFFEE DALLMYR CAPSA KAFFEE",,,,,,,,,
"2101111000	EXTRACTS ESSENCES AND CONCENTRATES OF COFFEE FOOD NESCAF EACUTE RICH HAZELNUT INSTANT COFFEE 10 FOOD NESCAF EACUTE RICH HAZELNUT INSTANT COFFEE 100G JAR",,,,,,,,,
"2101111000	COFFEE ESPRESSO ONYX 12 ESPRESSO COLOMBIA 08",,,,,,,,,
"2101111000	INSTANT COFFEE ILLY CAFFE GROUND ESPRESSO COFFEE DARK ROAST 250G NESTCAFE TASTERS CHOICE FRENCH ROAST (198 G)",,,,,,,,,
"2101111000	INSTANT COFFEE OR JAUNE 10 / LOR ESPRESSO OR ROSE 10( ) / LOR ESPRESSO OR ROSE CAPSULES 10EA",,,,,,,,,
"2101111000	INSTANT COFFEE BLUE BOTTLE COFFEE 170G GIANT BLUE BOTTLE COFFEE 170G HAYESVALLEY",,,,,,,,,
"2101111000	INSTANT COFFEE NESPRESSO COFFEE CAPSULE VANILIO LAVAZZA AVVOLGENTE 10PCS",,,,,,,,,
"2101111000	INSTANT COFFEE STARBUKCS COFFEE STARBUKCS COFFEE",,,,,,,,,
"2101111000	INSTANT COFEE LYEN LUWAK COFFEE 100G 5EA LYEN LUWAK COFFEE 100G 5EA",,,,,,,,,
"2101111000	EXTRACTS ESSENCES AND CONCENTRATES OF COFFEE COFFEE FLAVIA ALTERRA COFFEE COLOMBIA 20 COUNT FRESH PACKS PACK OF 5 T2",,,,,,,,,
"2101111000	INSTANT COFFEE  COFFEE LOR SUPREMO CAPSULES 10PCS  COFFEE CAPSA LUNGO BELLUNO XXL",,,,,,,,,
"2101111000	EXTRACTS ESSENCES AND CONCENTRATES OF COFFEE CLASSICO COFFEE SUPPLY CLASSICO COFFEE SUPPLY",,,,,,,,,
"2101111000	INSTANT COFFEE COFFEE CAPSULE COFFEE CAPSULE ROMA X 20",,,,,,,,,
"2101111000	INSTANT COFFEE DALLMAYR CAPSA PRODOMO 10ST DALLMAYR CAPSA ESPRESSO DECCAFFEINATO 10ST",,,,,,,,,
"2101111000	INSTANT COFFEE NESS CAFFE GOLD BLEND COFFEE POTION 48EA SET NESS CAFFE GOLD BLEND COFFEE POTION 48EA SET",,,,,,,,,
"2101111000	INSTANT COFFEE INSTANT COFFEE AGENT S CHOICE NO 2 TEA COFFEE",,,,,,,,,
"2101111000	INSTANT COFFEE INSTANT COFFEE MOKA FOR ITALIAN COFFEE",,,,,,,,,
"2101111000	INSTANT COFFEE COFFEE STARBUCKS KENYA CAPSULES COFFEE STARBUCKS KENYA CAPSULES",,,,,,,,,
"2101111000	EXTRACTS ESSENCES AND CONCENTRATES OF COFFEE MONOARABICA IPERESPRESSO IPERESPRESSO CAPSULE SINGLES DECAFFEINATED",,,,,,,,,
"2101111000	INSTANT COFFEE COFFEE TCHIBO BVOLLMUNDIG 1KG 1ST COFFEE TCHIBO BESPRESSO S 1KG 1ST",,,,,,,,,
"2101111000	INSTANT COFFEE INSTANT COFFEE COFFEE STARBUCKS COLOMBIA ESPRESSO C SIZE 1",,,,,,,,,
"2101111000	INSTANT COFFEE GOURMESSO VANILLAVANIGLIA GOURMESSEO MEXICO BLEND FORTE",,,,,,,,,
"2101111000	INSTANT COFFEE COFFEE TEA LEGGERO ON ICE SUPPLY COFFEE TEA BARISTA CORTO",,,,,,,,,
"2101111000	EXTRACTS ESSENCES AND CONCENTRATES OF COFFEE NESPRESSO CAPSULE (39)NESPRESSO CAPSULE DISCOVERY COFFEE",,,,,,,,,
"2101111000	INSTANT COFFEE NESCAFE FRAPPE ORIGINAL 275G NESCAFE FRAPPE ORIGINAL 275G",,,,,,,,,
"2101111000	INSTANT COFFEE VITABA CAPPUCCINO VITABA CAPPUCCINO",,,,,,,,,
"2101111000	OTHER GRANVILLE ISLAND BLEND MARGARETS HOPE DARJEELING 2NDFLUSH",,,,,,,,,
"2101111000	INSTANT COFFEE (TEA AND BEVERAGE)NESCAFE COFFEE 16EA 1SET (TEA AND BEVERAGE)MAXWELLHOUSE COFFEE",,,,,,,,,
"2101119000	Other Chicory Herbal Coffee", Dandelion Medium Roast, Car InstaFuel, Premium Instant Coffee + Laird Superfood Creamer, 8 oz (227 g) LSF-00630,,,,,
"2101119000	OTHER WACKERS WIENDER MISCHUNG WWM250G WACKERS WIENDER MISCHUNG WWM250G",,,,,,,,,
"2101119000	OTHER DELIGHT COFFEE CREAM 80 OZ DELIGHT COFFEE CREAM 80 OZ",,,,,,,,,
"2101119000	OTHER NESTLE/NESTLE COFFEE MATE NESTLE/NESTLE COFFEE MATE",,,,,,,,,
"2101119000	OTHER DELIGHT COFFEE 22OZ DELIGHT COFFEE 10.55 OZ",,,,,,,,,
"2101119000	OTHER GREAT VALUE COFFEE POUDER GREAT VALUE COFFEE POUDER",,,,,,,,,
"2101119000	OTHER DON FRANCISCOS COFF 100 COLUM DECAF DON FRANCISCOS COFF FR KONA BLEND",,,,,,,,,
"2101119000	OTHER CAFFE DVITA CARMEL LATTE DON FRANCISCOS COFF CINNAMON HAZLNUT",,,,,,,,,
"2101119000	OTHER SEATTLES BEST COFFEE GROUND COFFEE LEVEL 5 12 OZ 3 THE SPICE LAB PINK HIMALAYAN SALT 1 KILO COARSE PURE GOURMET CRYSTALS NUTRIENT AND MINERAL  DEN",,,,,,,,,
"2101119000	Other Taster's Choice", Instant Coffee, Decaf House Blend 4 in 1 Cordyceps Coffee, 10 Sachets, 6.4 oz (182 g) LON-02326,,,,,
"2101119000	OTHER NESTLE COFFEE MATE FRENCH VANILLA 425.2G NESTLE COFFEE MATE HAZELNUT 425.2G",,,,,,,,,
"2101119000	OTHER BRAZILAN NUTS AND COFFEE BRAZILAN NUTS AND COFFEE",,,,,,,,,
"2101119000	OTHER DON FRANCISCO COFFEE DON FRANCISCO COFFEE",,,,,,,,,
"2101119000	CONCENTRATED LIQUID COFFEE CONCENTRATED LIQUID COFFEE PRESS D ORIGINAL",,,,,,,,,
"2101119000	OTHER TEA AND COFFEE CO COFFEE BEAN TEA AND COFFEE CO COFFEE BEAN",,,,,,,,,
"2101119000	OTHER DUNKINDONUT COFFEE DUNKINDONUT COFFEE",,,,,,,,,
"2101119000	OTHER DELIGHT REESES COFFEE CREAMER SINGLE 312ML DELIGHT REESES COFFEE CREAMERSINGLE 312ML",,,,,,,,,
"2101119000	OTHER TRADER JOE S COFFEE TRADER JOE S COFFEE",,,,,,,,,
"2101119000	OTHER COFFEE GRND JAMAICA BL MT COFFEE GRND JAMAICA BL MT",,,,,,,,,
"2101119000	OTHER COFFEE PREPARATION JACOBS LUNGO INTENSO 8 (10CAPSULES) JACOBS ESPRESSO CLASSICO 7 (10CAPSULES)",,,,,,,,,
"2101119000	COFFEE CAPSULE COFFEE CAPSULE PROTOTYPES COLDBREW WITH MCT",,,,,,,,,
"2101119000	OTHER 7174 COFFEE BEAN POWDER 22 OZ 7173 COFFEE BEAN POWDER 22 OZ",,,,,,,,,
"2101119000	OTHER FOCIL COFFEE PEETS INSTANT COFFEE",,,,,,,,,
"2101119000	OTHER KAWAII COFFEE VANILLA MACADAMIA 283G KAWAII COFFEE VANILLA MACADAMIA 283G",,,,,,,,,
"2101119000	OTHER COFFEE PREPARATION STARBUCKS MILK FORMER 350ML STARBUCKS MILK FORMER 350ML",,,,,,,,,
"2101119000	OTHER COFFEE PREPARATION WHOLESALE 20 YEARS OLD YUNNAN PUER TEA 250G PREMIU WHOLESALE 20 YEARS OLD YUNNAN PUER TEA 250G PREMIUM CHINESE PU ER BUY DIRECT (COFFEE TEA)",,,,,,,,,
"2101119000	KENYA EMBU GIKIRIMA KENYA EMBU GIKIRIMA ALMA VIVA",,,,,,,,,
"2101119000	OTHER EL MARINO EL MARINO RSTD GRND COFFEE EL MARINO EL MARINO RSTD GRND COFFEE",,,,,,,,,
"2101119000	OTHER KENYA AA ROSTED COFFEE KENYA AA ROSTED COFFEE",,,,,,,,,
"2101119000	KRISPY KREME DOUGHNUTS SMOOTH COFFEE PACKAGE CODE  KRISPY KREME DOUGHNUTS SMOOTH COFFEE PACKAGE CODE  KRISPY KREME DOUGHNUTS SMOOTHCOFFEE PACKAGE CODE REGULAR PACKAGE SIZE K CUP BOX 24 CT",,,,,,,,,
"2101119000	EXTRACTS", ESSENCES AND CONCENTRATES DELIGHT FRENCH VANILLA DELIGHT FRENCH VANILLA,,,,,,,,
"2101119000	OTHER HAWAIIAN ISLES KONA HAWAIIAN ISLES KONA COFFEE GRD CAFE LA LLAVE COFF BRICK BAG",,,,,,,,,
"2101119000	Other Three Sisters", Medium, Whole Bean Coffee, 10 oz (2 Kick Ass, Whole Bean Coffee, Dark, 12.3 oz (350 g) KIC-40013,,,
"2101119000	OTHER HAWAIIAN ISLES KONA HAWAIIAN ISLES KONA COFFEE GRD DON FRANCISCOS COFF BTTRSCTCHTOFFEE",,,,,,,,,
"2101119000	OTHER NUTRIMEAL WILD STRAWBERRY PROTEIN BLEND 60G NUTRIMEAL WILD STRAWBERRY PROTEIN BLEND 60G",,,,,,,,,
"2101119000	OTHER UNICAFE COFFEE 80G UNICAFE COFFEE 80G",,,,,,,,,
"2101119000	OTHER CAFE LA LLAVE COFF BRICK BAG CAFE LA LLAVE COFF BRICK BAG",,,,,,,,,
"2101119000	JOSES ROASTED COFFEE JOSES ROASTED COFFEE STARBUCKS ROASTED COFFEE",,,,,,,,,
"2101119000	OTHER CVS COFFEE INSTANT CVS COFFEE INSTANT",,,,,,,,,
"2101119000	Other 4 in 1 Reishi Coffee", 10 Sachets, (18 g) Each 4 in 1 Reishi Coffee, 10 Sachets, (18 g) Each LON-02142,,,,,
"2101119000	OTHER JOSES ROASTED GROUND COFFEE-3LBS JOSES ROASTED GROUND COFFEE-3LBS",,,,,,,,,
"2101119000	OTHER LAVVAZA COFFEE LAVVAZA COFFEE",,,,,,,,,
"2101119000	OTHER COFFEE PREPARATION STARBUCKS COFFEE CAPSULE KENYA 10PCS CAPSA COFFEE CAPSULE ESPRESSO ARTIGIANO PURPLE",,,,,,,,,
"2101119000	STARBUCKS MOCHA CAFFE LATTE 9CT K-CUP COFFEE STARBUCKS MOCHA CAFFE LATTE 9CT K-CUP COFFEE STARBUCKS MOCHA CAFFE LATTE 9CT K-CUP COFFEE",,,,,,,,,
"2101119000	OTHER COFFEE PREPARATION CAPSA COFFEE CAPSULE ESPRESSO BARISTA CAPSA COFFEE CAPSULE ESPRESSO BARISTA",,,,,,,,,
"2101119000	OTHER GREEN TEA EXTRACT TEX2 GREEN TEA EXTRACT TEX2 녹차 100%",,,,,,,,,
"2101119000	OTHER STARBUCKS ITALIAN ROAST DARK ROAST GROUND COFFEE 2 STARBUCKS VANILLA FLAVORED GROUND COFFEE 11-OUNCE BAG",,,,,,,,,
"2101119000	OTHER TRADER JOE COFFEE 120G TRADER JOE COFFEE 120G",,,,,,,,,
"2101119000	OTHER GODIVA HOLIDAY CHOCOLATE AND TRUFFLE COLLECTION 16 GODIVA HOLIDAY CHOCOLATE AND TRUFFLE COLLECTION 16PIECE",,,,,,,,,
"2101119000	EXTRACTS", ESSENCES AND CONCENTRATES HERBAL EXTRACT-GREEN COFFEE BEAN EXTRACT HERBAL EXTRACT-GREEN COFFEE BEAN EXTRACT,,,,,,,,
"2101119000	OTHER STARBUCKS COLOMBIA (INSTANT) 1DOZEN STARBUCKS COLOMBIA (INSTANT) 1DOZEN",,,,,,,,,
"2101119000	GREEN COFFEE EXTRACT GREEN COFFEE EXTRACT GREEN COFFEE EXTRACT 60-72%",,,,,,,,,
"2101119000	OTHER NESTLE COFFEEMATE COFFEE CREAMER ITALIAN SWEET CRE NESTLE COFFEEMATE PUMPKIN SPICE LIQUID COFFEE CREAMER 16 FL. OZ. BOTTLE",,,,,,,,,
"2101119000	OTHER TRADERJOES RED HONEY PROCESSED EL SALVADOR COFFEE TRADERJOES RED HONEY PROCESSED EL SALVADOR COFFEE",,,,,,,,,
"2101119000	OTHER BLUEBOTTLECOFFEE WHOLE BEAN COFFEE THREE AFRICAS BLUEBOTTLECOFFEE WHOLE BEAN COFFEE SINGLE ORIGIN",,,,,,,,,
"2101119000	OTHER DON FRANCISCO HAZELNUT GROUNDED COFFEE 12OZ DON FRANCISCO HAZELNUT GROUNDED COFFEE 12OZ",,,,,,,,,
"2101119000	OTHER (MADE IN ITALY)(COFFEE) LAVAZZA CREMA GUSTO CLASSI (MADE IN ITALY)(COFFEE) LAVAZZA CREMA GUSTO CLASSIC 250G X2",,,,,,,,,
"2101119000	OTHER TIM HORTON SINGLE SERVE COFFEE CUPS DARK ROAST 24  BARISTA PRIMA COFFEEHOUSE COFFEE KEURIG K CUPS DARK ROAST EXTRA BOLD 96 COUNT",,,,,,,,,
"2101119000	OTHER COFFEE 7 OZ COFFEE 12 OZ",,,,,,,,,
"2101119000	OTHER COFFEBEAN POWDER 624G HAZEALNUTSUGARFREE VANILLA COFFEBEAN POWDER 624G HAZEALNUTSUGARFREE VANILLA",,,,,,,,,
"2101119000	OTHER BLUE BOTTLE/BLUE BOTTLE COFFEE BELLA DONOVA 12 OZ  BLUE BOTTLE/BLUE BOTTLE COFFEE BELLA DONOVA 12 OZ BEAN",,,,,,,,,
"2101119000	OTHER CAF LA LLAVE CAN CAFE LA LLAVE COFF BRICK BAG",,,,,,,,,
"2101119000	OTHER COFFEE BEAN ROASTED COFFEE COFFEE BEAN ROASTED COFFEE",,,,,,,,,
"2101119000	PREPARTIONS OF INSTANT OTHER PREPARTIONS OF INSTANT OTHER LEAN MATCHA GREEN",,,,,,,,,
"2101119000	OTHER COFFEE OIL BULLETPROOF BRAIN OCTANE OIL GOPACKS TRAVEL SIZE",,,,,,,,,
"2101119000	OTHER MOUNT HACEN COFFEE MOUNT HACEN COFFEE",,,,,,,,,
"2101119000	OTHER (57269) COFFEE BEAN POWDER 22 OZ (57269) COFFEE BEAN POWDER 22OZ",,,,,,,,,
"2101119000	OTHER HURICANE EXPRESSO HURICANE EXPRESSO",,,,,,,,,
"2101119000	OTHER KETO BOMB", KETOGENIC CREAMER FOR COFFEE & TEA, FRE Taster's Choice, Instant Coffee, House Blend, 7 oz (198 g),,,,
"2101119000	AMAZON ETHIOPIAN YIRGACHEFFE COFFEE WHOLE BEAN FRE AMAZON ETHIOPIAN YIRGACHEFFE COFFEE WHOLE BEAN FRE AMAZON THE ORGANIC COFFEE CO.CHOCOLATE ALMOND WHOLE BEAN 12 OUNCE FLAVORED USDA ORGANIC",,,,,,,,,
"2101119000	OTHER LOR CLASSIQUE STICK CAFE 45G LOR CLASSIQUE STICK CAFE 45G",,,,,,,,,
"2101119000	OTHER GROUND COFFEE 14LBS GROUND COFFEE 14LBS",,,,,,,,,
"2101119000	OTHER KEURIG HAZELNUT DECAF 18CT K-CUP COFFEE KEURIG HAZELNUT DECAF 18CT K-CUP COFFEE",,,,,,,,,
"2101119000	OTHER COFFEEMATE COFFEEMATE CRMR PWDR VAN CARML EQUAL LOW CAL SWEETENER ENV",,,,,,,,,
"2101119000	OTHER THE ORGANIC COFFEE CO. WHOLE BEAN COFFEE ZEN BLEND COFFEE GRND COLOMBIA",,,,,,,,,
"2101119000	OTHER COFFEE LORESPRESSO COFFEE COFFEE LORESPRESSO COFFEE",,,,,,,,,
"2101119000	OTHER INTERNATIONAL ROAST 2KG INTERNATIONAL ROAST 2KG",,,,,,,,,
"2101119000	OTHER COFFEE PREPARATION NESPRESSO VERTUO 100 CAPSULE NESPRESSO VERTUO 100 CAPSULE",,,,,,,,,
"2101119000	OTHER VESTACOFFEE340G VESTACOFFEE340G",,,,,,,,,
"2101119000	OTHER STARBUCKS STARBUCKS VANILLA K-CUP DUNKIN DONUTS DARK K-CUP 10CT",,,,,,,,,
"2101119000	OTHER COFFEE PREPARATION NESPRESSO VOLLUTO NESPRESSO ROMA",,,,,,,,,
"2101119000	OTHER TORABIKA CAPPUCCINO TORABIKA CAPPUCCINO 12*20*25G 카푸치노 100%",,,,,,,,,
"2101119000	Other Organic Coffee", French Roast, 12 oz (339 g) Organic Zen Blend, Ground, 12oz (340 g) OCC-03712,,,,,
"2101119000	OTHER THE ORGANIC COFFEE CO. WHOLE BEAN COFFEE FRENCH VA HAWAIIAN ISLES KONA HAWAIIAN ISLES KONA COFFEE GRD CHOC MC",,,,,,,,,
"2101119000	OTHER DON FRANCISCOS COFF ESPRESSO HAWAIIAN ISLES KONA HAWAIIAN ISLES KONA COFFEE GRD CHOC MC",,,,,,,,,
"2101119000	Other Kick Ass", Dark, Whole Bean Coffee, 10 oz (284g) Organic Fairtrade Coffee, Instant, Decaffeinated, 3.53 oz (100 g) MHO-02332,,,
"2101119000	OTHER MOUNT COFFEE MOUNT COFFEE",,,,,,,,,
"2101119000	OTHER NUTRIMEAL DUTCH CHOCOLATE PROTEIN BLEND 60G NUTRIMEAL FRENCH VANILLA PROTEIN BLEND 60G",,,,,,,,,
"2101119000	OTHER HAWAIIAN ISLES KONA HAWAIIAN ISLES KONA COFFEE GRD HAWAIIAN ISLES KONA HAWAIIAN ISLES KONA COFFEE GRD CHOC MC",,,,,,,,,
"2101119000	COFFEE 16 OZ COFFEE 16 OZ COFFEE 16 OZ",,,,,,,,,
"2101119000	OTHER CAF ESCAPES CAF CARAMEL K CUP BOX 24 CT SEATTLE 39S BEST COFFEE BREAKFAST BLEND COFFEE K CUP BOX 16CT",,,,,,,,,
"2101119000	OTHER COFFEEMATE COFFEEMATE CRMR PWDR NON DAIRY NESTLE COFFEE MATE HAZELNUT 425.2G",,,,,,,,,
"2101119000	OTHER LAVAZZA LAVAZZA COFFEE KILIMANJARO COFFEE GRND COLOMBIA",,,,,,,,,
"2101119000	OTHER STUMPTOWN COFFEE(12 OZ) STUMPTOWN COFFEE(12 OZ)",,,,,,,,,
"2101119000	GAVINA COFFEE GAVINA COFFEE GAVINA COFFEE",,,,,,,,,
"2101119000	OTHER DUNKIN 39 DONUTS ORIGINAL BLEND COFFEE STARBUCKS FRENCH ROAST COFFEE",,,,,,,,,
"2101119000	OTHER DELIGHT CREAM 10.55 OZ DELIGHT COFFEE 22OZ",,,,,,,,,
"2101119000	OTHER 3156 COFFEE BEAN POWDER 22 OZ 3156 COFFEE BEAN POWDER 22 OZ",,,,,,,,,
"2101119000	OTHER BROOKLYN BEANS BLACK AND WHITE COOKIE PODS COMPATI BROOKLYN BEANS BLACK AND WHITE COOKIE PODS COMPATIBLE WITH 2 0 K CUP BREWERS 40 COUNT",,,,,,,,,
"2101119000	Other Decaf", Dark, Whole Bean Coffee, 10 oz (284 g) Clasico, Pure Instant Coffee,Dark Roast, 7 oz (200 g) NCF-46631,,,
"2101119000	OTHER ORGANIC GUATEMALA ADIESTO", MEDIUM ROAST, WHOLE BEA 4 in 1 Reishi Coffee, 10 Sachets, (18 g) Each LON-02142,,,,,
"2101119000	OTHER BLUEBOTTLE COFFEE WHOLE BEAN BLEN 8OZ (PAPER BAG) BLUEBOTTLE COFFEE WHOLE BEAN BLEN 8OZ (PAPER BAG)",,,,,,,,,
"2101119000	OTHER COFFEE PREPARATION MAMIS KAFFEE ESPRESSO CREMA 205G MAMIS KAFFEE ESPRESSO CREMA 205G",,,,,,,,,
"2101119000	OTHER NESPRESSO CAFECITO DE CUBA 10 OF 1BOX NESPRESSO RECYCLING BAG",,,,,,,,,
"2101119000	PREPARTIONS OF INSTANT OTHER PREPARTIONS OF INSTANT OTHER SMITH TEA ROOIBOS RED NECTAR 15 COUNT",,,,,,,,,
"2101119000	OTHER STARBUCKS VANILLA 16CT K-CUP COFFEE STARBUCKS CINNAMON DOLCE 16CTK-CUP COFFEE",,,,,,,,,
"2101119000	OTHER CAFE LA LLAVE COFF BRICK BAG COFFEE BN FRENCH RST ORG",,,,,,,,,
"2101119000	OTHER COFFEE PREPARATION STARBUCKS KENYA ESPRESSO KAPSELN 10EA STARBUCKS KENYA ESPRESSO KAPSELN 10EA",,,,,,,,,
"2101119000	OTHER MUSHROOM COFFEE MIX", GREEN COFFEE, 1 OZ (30 G) Mushroom Coffee Mix, Dark Roast Ground, 12 oz (340 g) FSM-02019,,,,,
"2101119000	COFFEE COFFEE MIX GROUND COFFEE",,,,,,,,,
"2101119000	OTHER CA CAFE COCONUT COFFEE CA CAFE COCONUT COFFEE",,,,,,,,,
"2101119000	OTHER STUMPTOWN COFFEE FOUNDERS WHOLE BEAN 340G STUMPTOWN COFFEE FOUNDERS WHOLE BEAN 340G",,,,,,,,,
"2101119000	GREEN MOUNTAIN COFFEE ROASTERS HAZELNUT COFFEE K C GREEN MOUNTAIN COFFEE ROASTERS HAZELNUT COFFEE K C SEATTLE 39S BEST COFFEE BREAKFAST BLEND COFFEE K CUP BOX 16CT",,,,,,,,,
"2101119000	OTHER 10603 METAMUCIL REAL SUGAR SMOOTH TEXTURE ORANGE 2 10603 METAMUCIL REAL SUGAR SMOOTH TEXTURE ORANGE 2 X 130 DOSES",,,,,,,,,
"2101119000	OTHER NESCAFE CAFE DE OLLA NESCAFE CAFE DE OLLA",,,,,,,,,
"2101119000	KEURIG STARBUCKS COFFEE 40 CT KEURIG STARBUCKS COFFEE 40 CT PEET 39S COFFEE BRAZIL MINAS",,,,,,,,,
"2101119000	COFFEE COFFEE BOX 10 CPS MESSICOLP087/18",,,,,,,,,
"2101119000	BLENDY CAFE LATORY BLENDY CAFE LATORY BLENDY CAFE LATORY(72g) 정제수53.3 커피45합성착향료0.7탄산검0.6소르비탄지방산에스테르0.4",,,,,,,,,
"2101119000	INSTANT COFFEE INSTANT COFFEE BLENDY DRIP-BAG COFFEE KILIMANJARO BLEND",,,,,,,,,
"2101119000	OTHER DON FRANCISCOS COFF NORTHW DARK RST DON FRANCISCOS COFF ESPRESSO",,,,,,,,,
"2101119000	OTHER STARBUCKS VANILLA FLAVORED GROUND COFFEE 11-OUNCE STARBUCKS VANILLA FLAVORED GROUND COFFEE 11-OUNCE",,,,,,,,,
"2101119000	OTHER JEDS COFFEE BEAN BAGS 8G JEDS COFFEE BEAN BAGS 8G",,,,,,,,,
"2101119000	OTHER COFEE BEAN POWDER VANILLA 624G COFEE BEAN POWDER VANILLA 624G",,,,,,,,,
"2101119000	OTHER NESCAFE NAZELNUT COFFEE GEVALIA COFFEE",,,,,,,,,
"2101119000	STARBUCKS VIA INSTANT COFFEE 8/15CT STARBUCKS VIA INSTANT COFFEE 8/15CT STARBUCKS VIA INSTANT COFFEE 8/15CT",,,,,,,,,
"2101119000	OTHER COFFEE GRND VAN HAZEL COFFEE HAZELNUT",,,,,,,,,
"2101119000	OTHER HONEY CROWN 1KG HONEY CROWN 1KG",,,,,,,,,
"2101119000	OTHER NESCAFE COFFEE MATE NESCAFE COFFEE MATE",,,,,,,,,
"2101119000	COFFEE EXTRACT COFFEE EXTRACT EXTRACT COFFEE SAMPLES",,,,,,,,,
"2101119000	STARBUICKS COFFEE 40OZ STARBUICKS COFFEE 40OZ STARBUICKS COFFEE 40OZ",,,,,,,,,
"2101119000	OTHER ROR ESPRESSO SONGTORSSO 10P ROR ESPRESSO SATINOTO 10P",,,,,,,,,
"2101119000	OTHER NESCAFECOFFEE198G NESCAFECOFFEE198G",,,,,,,,,
"2101119000	OTHER MV COFFEE LION COFFEE",,,,,,,,,
"2101119000	OTHER TRADER JOE COFFEE FLTER TRADER JOE COFFEE FLTER",,,,,,,,,
"2101119000	OTHER DUNKIN DONUTS HAZELNUT GROUND COFFEE 1 LB BAGS DUNKIN DONUTS HAZELNUT GROUNDCOFFEE 1 LB BAGS",,,,,,,,,
"2101119000	OTHER TASTER CHOICE COFFEE(INSTANT)-14OZ TASTER CHOICE COFFEE(INSTANT)-14OZ",,,,,,,,,
"2101119000	EXTRACTS", ESSENCES AND CONCENTRATES COFFEE BEAN VANILLA POWDER COFFEE BEAN VANILLA POWDER,,,,,,,,
"2101119000	CAZA TRAIL COFFEE DARK ROAST 100 SINGLE SERVE CUPS CAZA TRAIL COFFEE DARK ROAST 100 SINGLE SERVE CUPS VICTOR ALLEN COFFEE ITALIAN ROAST SINGLE SERVE K CUP 80 COUNT COMPATIBLE WITH 2 0 KEURIG B REWERS",,,,,,,,,
"2101119000	OTHER KEURIG COFFEE KCUP PODS PEETS COFFEE KCUP PODS",,,,,,,,,
"2101119000	OTHER COFFEEMATE COFFEEMATE CRMR PWDR NON DAIRY CREAMER DF FRNCH VNL",,,,,,,,,
"2101119000	OTHER DUNKINDONUTS FRENCH VANILLA GROUND COFFEE 12OZ DUNKIN DONUTS GROUND COFFEE 11 OZ",,,,,,,,,
"2101119000	OTHER STARBUCKS CINNAMON DOLCE GROUND COFFEE K-CUPS 16 K STARBUCKS CINNAMON DOLCE GROUND COFFEE K-CUPS 16 K-CUP PODS",,,,,,,,,
"2101119000	OTHER COFFEE PREPARATION NUTRICIA COFFEE FLAVOR DRINK 4P NUTRICIA COFFEE FLAVOR DRINK 4P",,,,,,,,,
"2101119000	OTHER COFFEE 2 LB COFFEE 2 LB",,,,,,,,,
"2101119000	Other Herbal Coffee", Medium Roast, Vanilla Nut, No Caffe Organic Roasted Herbal Tea, Dandelion Dark Roast, Caffeine Free, 25 Tea Bags, 5.3 oz (150 TEE-43111,,
"2101119000	OTHER COFFE EXTRACT COFFEE CO1 FLAVOREXTRACT",,,,,,,,,
"2101119000	OTHER COFFEE PREPARATION STARBUCKS KENYA LAVAZZA CAPSULES DECISO - 10",,,,,,,,,
"2101119000	GREEN COFFEE EXTRACT GREEN COFFEE EXTRACT GREEN COFFEE EXTRACT 30%HERBAL EXTRACT (FOOD GRADE)",,,,,,,,,
"2101119000	OTHER COFFEBEAN POWDER 624G VANILLA HAZEALNUT COFFEBEAN POWDER 624G VANILLAHAZEALNUT",,,,,,,,,
"2101119000	FD COFFEE AMATA FD COFFEE AMATA 1900172-999FD COFFEE AMATE 514-ETHIOPIA-",,,,,,,,,
"2101119000	Other Keto Coffee", 7.93 oz (225 g) French Roast, Whole Bean Coffee, 12 oz (340 g) OCC-55101,,,,,,
"2101119000	OTHER COFFECARTE NOIRE 80 STICKS COFFECARTE NOIRE 80 STICKS",,,,,,,,,
"2101119000	OTHER HOME COFFEE HOME COFFEE(NOT FOR SALE)",,,,,,,,,
"2101119000	OTHER KAFFREE ROMA PLANT BASED ORIGINAL 7 OZ PACK OF 3 N KAFFREE ROMA PLANT BASED ORIGINAL 7 OZ PACK OF 3 NON GMO",,,,,,,,,
"2101119000	OTHER 21757 NESTLE COFFEEMATE FRENCH VANILLA 21757 NESTLE COFFEEMATE FRENCH VANILLA",,,,,,,,,
"2101119000	OTHER STARBUCKS CARAMEL CAFFE LATTE 9CT K-CUP COFFEE STARBUCKS CARAMEL CAFFE LATTE9CT K-CUP COFFEE",,,,,,,,,
"2101119000	OTHER COFFEE PREPARATION FOOD-BLENDY STICK COFFEE FOOD-BLENDY STICK COFFEE",,,,,,,,,
